date,verse_title,cosine_score,phrase_woodruff,phrase_scripture,volume_title
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
"January 21, 1847 ",Doctrine and Covenants 136:37,0.82246,bear my glory but thou shalt behold it if ye are faithful in keeping all,yet bear my glory but ye shall behold it if ye are faithful in keeping,Doctrine and Covenants
